'ID';'НАЗВАНИЕ';'СТУДИЯ';'ГОД ПРОИЗВОДСТВА';'РЕЖИССЁР';'СЦЕНАРИСТ';'ОПЕРАТОР';'ВОЗРАСТНАЯ КАТЕГОРИЯ';'ЖАНР';'СТРАНА';'КАТЕГОРИЯ';'ЦЕНА';'СЕБЕСТОИМОСТЬ';'СТАТУС'
'2163352';'Великий Гэтсби /По одноименному роману Фрэнсиса Скотта Фицджеральда/ (на английском языке)';'Базмарк Филмз, Рэд Вагон Продакшнз, Виллидж Роадшоу Пикчерз, Уорнер Бразерс';'2013';'Баз Лурман';'Баз Лурман, Крейг Пирс';'Саймон Дугган';'«16+» для детей старше 16 лет';'Художественный';'Австралия|США';'Видео';'468.0';'360.0';'o'
'2163353';'Восток (на английском языке)';'Скотт Фри Продакшнз';'2013';'Зал Батманглидж';'Зал Батманглидж, Брит Марлинг';'';'«12+» для детей старше 12 лет';'Художественный';'США|Великобритания';'Видео';'620.0';'477.0';'e'
'2163354';'Росомаха: Бессмертный (на английском языке)';'ХХ век Фокс, Марвел Интертейнмент, Дан Интертейнмент, Доннерс Компани, Сид Продакшнз, Инжениос Медиа, Биг Скрин Продакшнз';'2013';'Джеймс Мэнголд';'Марк Бомбэк, Скотт Фрэнк';'Росс Эмери';'«12+» для детей старше 12 лет';'Художественный';'США|Австралия';'Видео';'708.0';'545.0';'e'
'2163355';'Эпик /По произведению Уильяма Джойса/ (на английском языке)';'ХХ век Фокс, Блю Скай Студиос';'2013';'Крис Уэдж';'Джеймс В.Харт, Мэтт Эмбер, Том Дж.Эстл';'Ренато Фалькао';'«0+» для любой зрительской аудитории';'Анимационный';'США';'Видео';'500.0';'417.0';'o'
'2163356';'Анимационный фильм "Смешарики 3D 3", серия "Большие планы"';'ООО "Смешарики"';'2013';'А.Аверьянова';'С.Мардаголимова';'';'«0+» для любой зрительской аудитории';'Анимационный';'Россия';'Видео';'806.0';'672.0';'o'
'2163357';'Два отца и два сына';'ЗАО "ВБД Груп", ООО "Оранж"';'2013';'Р.Новикова';'А.Трофимов, С.Сазонов, Д.Крепчук, А.Манасян, А.Потапов';'А.Разанов';'«16+» для детей старше 16 лет';'Художественный';'Россия';'Видео';'440.0';'367.0';'o'
'2163358';'Яшьлек - кочле старт (Молодость - лучший старт)';'ООО "Барс-Рекордс"';'2013';'';'';'Д.Барышев, Р.Габидуллин, Т.Садыков';'«12+» для детей старше 12 лет';'Прочие';'Россия';'Видео';'765.6';'588.5';'o'
'2163359';'Иркэ "Узен кыр чэчэге диюче..." (Иркэ "Полевой цветок")';'ООО "Барс-Рекордс"';'2013';'';'';'Д.Барышев, Р.Габидуллин, Т.Садыков';'«12+» для детей старше 12 лет';'Прочие';'Россия';'Видео';'410.0';'315.0';'o'
'2163360';'Смоленск - западный щит России';'ООО "Продюсерский центр "Студия Третий Рим"';'2013';'В.Шеховцов';'А.Ткаченко';'О.Теодорович, Ф.Галиев';'«12+» для детей старше 12 лет';'Документальный';'Россия';'Видео';'470.0';'392.0';'o'
'2163361';'Цикл "Книжная Москва"';'РОО "Ассоциация  "Наше кино"';'2012';'С.Краус';'О.Дёмина';'';'«6+» для детей старше шести лет';'Документальный';'Россия';'Видео';'672.0';'480.0';'e'
'2163362';'Цикл "Освободители"';'РОО "Ассоциация  "Наше кино"';'2012';'С.Краус';'О.Дёмина';'С.Горбачёв';'«12+» для детей старше 12 лет';'Документальный';'Россия';'Видео';'620.0';'443.0';'o'
'2163363';'Миротворец. Святой Даниил Московский';'РЕЛИГИОЗНАЯ ОРГАНИЗАЦИЯ "ДАНИЛОВ СТАВРОПИГИАЛЬНЫЙ МУЖСКОЙ МОНАСТЫРЬ РУССКОЙ ПРАВОСЛАВНОЙ ЦЕРКВИ (МОСКОВСКИЙ ПАТРИАРХАТ)"';'2013';'С.Дубинкин';'С.Дубинкин';'О.Тиняков';'«6+» для детей старше шести лет';'Документальный';'Россия';'Видео';'550.0';'423.0';'o'
'2163364';'Гарпия: Охотник на обезьян';'Абу Даби Уалдлайф Филмз';'2010';'';'';'';'«12+» для детей старше 12 лет';'Прочие';'Великобритания';'Видео';'550.0';'423.0';'o'
'2163365';'Планета динозавров.';'Би-Би-Си';'2011';'Найджел Петерсон';'';'';'«12+» для детей старше 12 лет';'Прочие';'Великобритания';'Видео';'370.0';'285.0';'o'
'2163366';'Войны климата';'Би-Би-Си';'1996';'';'';'';'Для любой зрительской аудитории';'Прочие';'Великобритания';'Видео';'539.0';'385.0';'o'
'2163367';'Комната бабочек';'Висеакр Филмз, Архстоун Дистрибьюшн';'2012';'Джионата Зарантонелло';'Паоло Гуэррьери, Джионата Зарантонелло, Луиджи Сардьелло';'Эндрю Стрэхорн';'«16+» для детей старше 16 лет';'Художественный';'США|Канада';'Кино';'510.0';'392.0';'e'
'2163368';'Отец политического сыска';'ООО "СОВИНФИЛЬМ';'2013';'Г.Каюмов, Е.Толдонова';'Г.Каюмов, Е.Толдонова, А.Колпакиди';'В.Рябин';'«12+» для детей старше 12 лет';'Документальный';'Россия';'Видео';'300.0';'231.0';'o'
'2163369';'СВОБОДА РАВЕНСТВО БРАТСТВО НЕФТЬ';'ООО "АВ-БесОр"';'2013';'Г.Каюмов';'Г.Каюмов, Е.Толдонова';'В.Рябин';'«12+» для детей старше 12 лет';'Документальный';'Россия';'Видео';'630.0';'525.0';'o'
'2163370';'Гони бабки. Лето в Нью-Йорке';'Севен Фо Тен';'2012';'Адам Леон';'Адам Леон';'Джонатан Миллер';'«18+» запрещено для детей';'Художественный';'США';'Кино';'528.0';'440.0';'o'
'2163371';'Мусор.';'Бленхейм Филмз';'2012';'Кандида Бреди';'Кандида Бреди';'Кандида Бреди';'«12+» для детей старше 12 лет';'Прочие';'США';'Кино';'845.0';'650.0';'o'
'2163372';'Мужчины на грани';'Аудивизуаль Авал, Канал + Испания, Каталан Филм энд Телевизьон, Катала де Финансес, Импоссибль Фильм, Катала де ле Эмпрайз Культураль, Де Кредито Офисьаль, Де ля Синематография и де ля Арт Аудивизуаль, Телевизио де Каталуниа, Телевизьон Эспаньола';'2012';'Сеск Гай';'Томас Агарай, Сеск Гай';'Андреу Ребес';'«16+» для детей старше 16 лет';'Художественный';'Испания';'Кино';'629.2';'484.00000000000006';'o'
'2163373';'Летающие звери';'АНО "Анимационная Студия "ДА"';'2013';'М.Сафронов, К.Бирюков, И.Максимов, Г.Лютикова, Д.Сулейманов, К.Морева';'М.Сафронов, А.Пивоварова, А.Синицын, В.Заморин, А.Синюк, М.Дубровина';'';'«0+» для любой зрительской аудитории';'Анимационный';'Россия';'Видео';'690.0';'531.0';'e'
'2163374';'Чужая жизнь';'Костылев Геннадий Геннадьевич';'2013';'Г.Костылев';'Г.Костылев';'Р.Грудинин';'«16+» для детей старше 16 лет';'Художественный';'Россия';'Видео';'432.0';'360.0';'o'
'2163375';'Кандинский: культурное целительство';'ООО "СинеПро"';'2013';'В.Панжев';'В.Панжев';'Е.Кузина';'«0+» для любой зрительской аудитории';'Документальный';'Россия';'Видео';'528.0';'406.0';'e'
'2163376';'Новый старый дом';'ООО ""Магнум-фильм" по заказу ООО "МАРС МЕДИА ЭНТЕРТЕЙНМЕНТ"';'2013';'А.Грицук';'К.Набойченко, А.Теплыгин';'А.Вивас-Денисов';'«12+» для детей старше 12 лет';'Художественный';'Россия';'Видео';'649.0';'541.0';'o'
'2163377';'ЧВС';'ООО "Единая Медиа Группа"';'2013';'Ю.Ручкин';'П.Селин';'Д.Драновский, О.Фомичев, А.Пчеловодов';'«12+» для детей старше 12 лет';'Прочие';'Россия';'Видео';'762.3000000000001';'544.5';'o'
'2163378';'Карибский кризис. Непонятная история';'ООО "Единая Медиа Группа"';'2013';'А.Попова';'С.Брилев';'А.Альдерете, И.Кузнецов';'«12+» для детей старше 12 лет';'Прочие';'Россия';'Видео';'456.0';'325.0';'o'
'2163379';'Чужой (1-8 серии)';'ООО "Навигатор"';'2013';'Г.Даниелянц, В.Саетгалиев';'М.Езупов (псевдоним М.Есаулов), Р.Лебедев, Д.Филиппов';'А.Севостьянова (псевдоним Н.Рождественский), Г.Климов';'«16+» для детей старше 16 лет';'Художественный';'Россия';'Видео';'507.0';'363.0';'o'
'2163380';'Любовь на миллион';'ООО "Студия "Магнум"';'2013';'П.Снисаренко';'Ю.Патренин';'П.Трубников';'«12+» для детей старше 12 лет';'Художественный';'Россия';'Видео';'627.0';'482.0';'o'
'2163381';'Железный квест';'ООО "Эд Арт бюро"';'2013';'Э.Иванов';'Э.Иванов';'А.Зеленов';'«16+» для детей старше 16 лет';'Документальный';'Россия';'Видео';'612.0';'510.0';'o'
